1296	0.166	1.825	-0.771	1.013	-0.334	0.163	1.089	1.92	0.356	0.759	1.258	-0.383	0.434	-0.324	0.468	0.905	1.724	0.751
1299	0.775	0.014	0.092	0.357	1.734	0.802	0.134	0.071	0.139	0.195	-0.62	0.084	-0.054	0.172	0.502	-1.067	-0.016	-0.324
1311	0.854	1.467	1.174	1.643	0.615	0.575	1.248	0.905	0.976	1.135	0.464	0.263	0.784	0.245	0.784	0.429	0.928	0.811
1315	-0.535	0.234	0.703	1.595	1.353	0.766	0.361	1.505	1.266	0.49	1.002	-0.063	1.181	1.008	0.886	0.327	1.626	0.991
1316	0.839	0.591	0.445	1.521	0.721	0.585	1.015	0.892	0.741	0.856	0.62	0.086	0.845	0.031	0.523	0.73	1.086	0.404
1317	1.657	2.008	0.507	1.144	0.461	1.046	0.9	0.865	0.917	1.016	0.907	0.423	0.885	0.895	1.158	1.395	0.906	0.95
1318	0.623	-0.486	-1.019	0.114	0.077	-0.012	0.381	-0.268	-0.445	0.041	-0.458	-0.186	-0.191	-0.373	-0.166	-0.141	0.07	-0.883
1320	-0.149	0.147	0.159	0.294	0.445	-0.236	-0.229	0.629	-0.089	-0.349	-0.23	0.717	0.475	0.693	-0.176	-0.037	0.697	0.233
1339	0.968	3.199	2.513	2.617	1.68	1.487	2.293	2.684	2.012	2.414	2.132	1.626	2.671	1.566	1.571	2.204	2.706	2.336
1340	-0.348	0.639	0.401	0.9	-0.53	0.663	0.54	0.185	-0.217	0.562	0.372	0.495	0.153	-0.572	0.521	0.183	0.667	0.374
1341	-0.335	0.217	-0.108	0.323	-1.034	-0.212	0.092	-0.116	-0.749	-0.504	-0.09	-0.505	-0.657	-0.393	-0.548	-0.442	0.145	-0.189
1363	-1.012	1.319	0.835	-0.44	-0.084	0.811	-0.323	1.106	0.074	-1.175	1.878	-1.186	-1.477	0.388	0.847	2.574	1.237	-0.534
1364	-0.844	0.872	-0.018	-0.035	-0.022	0.369	0.254	-0.224	-0.286	-4.087	-0.024	-0.129	-0.83	0.078	0.27	-0.288	-0.041	-0.138
1366	0.249	0.498	-2.346	0.563	0.521	0.678	-1.031	-0.867	0.037	-1.295	-0.342	-0.149	0.531	0.201	0.838	-0.724	-0.588	0.17
1387	-1.054	-0.299	-0.131	-0.235	-0.589	-1.248	-1.332	-1.067	-0.574	-0.896	-1.217	0.008	-0.996	-0.741	-0.863	-0.627	-0.76	-0.561
1388	-0.153	0.32	0.613	0.844	0.096	0.104	0.457	-0.351	-0.373	-0.153	-0.689	-0.906	0.277	0.064	0.258	-0.24	0.237	-0.458
1389	0.467	-0.218	1.167	0.603	0.51	0.248	0.052	-0.48	0.176	-0.203	-0.499	1.58	0.542	0.566	0.086	-0.674	-0.283	-0.042
1390	0.33	-0.352	-0.839	0.756	-0.001	-0.106	-1.112	-0.173	-0.397	-0.7	-0.613	-0.49	-0.233	-0.145	-0.356	-1.634	0.266	-0.974
1391	-0.697	-0.931	-1.692	-0.081	-0.722	-1.434	-1.389	-1.327	-1.399	-1.504	-2.025	-1.802	-1.038	-1.11	-1.299	-1.826	-1.324	-1.515
1392	0.052	0.156	-0.814	0.693	-0.064	-0.21	0.241	0.012	-0.319	-0.584	-0.287	-0.423	0.028	0.925	-0.294	-0.262	0.421	-0.41
1411	-1.387	-1.188	0.269	-0.011	-0.849	-1.193	-0.994	-0.893	-1.041	-0.767	-0.545	-2.025	-0.431	-0.355	-1.176	-1.669	-0.497	-1.242
1412	-1.62	-0.327	0.373	0.235	-0.028	-0.111	0.048	-0.28	-0.385	-1.875	-0.327	-1.24	-0.855	0.318	-0.285	-0.274	0.117	0.055
1414	-2.589	-2.509	-2.228	-2.049	-2.759	-2.898	-2.516	-2.537	-2.374	-3.429	-2.499	-2.231	-3.28	-2.89	-2.931	-2.602	-2.555	-2.853
1415	-1.031	-1.189	-3.206	-0.024	-2.006	-1.661	-1.368	-1.463	-1.244	-1.755	-1.452	-2.37	-2.069	-1.555	-1.582	-1.53	-1.593	-1.238
1416	-0.98	-0.192	2.374	-0.401	-0.7	-0.75	-0.923	-0.518	0.297	-0.299	0.067	0.57	-0.82	-0.209	-0.476	-0.778	-0.394	-0.213
1429	0.618	0.337	0.384	0.662	0.782	0.093	0.113	0.305	1.509	0.6	0.189	0.199	0.581	0.103	-0.157	0.056	0.562	0.915
1431	0.583	0.384	0.334	0.334	0.676	0.718	0.106	0.276	0.305	0.396	0.275	0.331	0.736	0.434	0.771	0.586	0.203	0.199
1432	-1.996	-1.291	-1.53	-1.025	0.906	-0.787	-1.111	-0.923	-1.087	-1.457	-1.35	-0.906	-0.667	0.932	-0.753	-0.993	-0.272	-1.073
1435	-0.148	0.344	0.275	0.885	0.04	0.482	-0.39	-0.452	-0.245	-0.201	-0.056	0.024	-0.072	-0.005	0.25	-0.484	-0.054	-0.294
1438	1.541	1.475	0.9	1.191	1.195	1.424	1.308	0.637	0.811	1.015	1.355	1.206	1.548	1.024	1.379	1.001	1.402	1.28
1439	-0.734	-0.838	-0.59	-0.173	0.596	0.243	-1.243	-1.187	-0.768	-2.098	-0.901	0.331	0.06	0.702	0.204	-1.618	-1.158	-0.865
1440	0.615	0.079	-0.076	0.319	0.569	0.083	0.325	-0.454	-0.329	-0.56	-0.335	-0.423	-0.121	0.244	-0.027	0.097	-0.086	-0.348
1459	-0.751	-0.349	-0.488	-0.076	-0.091	-0.278	-0.918	-0.546	-0.417	-0.29	-0.627	-0.817	-0.253	-0.687	0.049	-1.004	-0.116	-0.687
1460	-0.002	2.586	1.269	1.707	3.343	1.511	1.668	2.092	1.298	2.749	2.48	0.016	3.261	2.291	0.927	1.228	2.07	2.108
1463	0.419	0.205	-0.367	0.493	0.457	-0.294	0.497	-0.282	-0.007	-0.235	-0.631	-0.643	0.044	-0.144	-0.281	-0.389	0.198	-0.384
1464	1.538	1.734	1.387	2.168	1.177	1.291	1.557	1.855	1.19	0.536	-0.161	0.601	0.288	0.811	1.541	0.476	1.551	0.853
1483	-1.048	0.586	0.733	0.459	-0.662	-0.868	-0.724	-0.799	-0.433	0.168	-0.139	-0.453	-1.405	-0.456	-0.901	0.1	-0.33	-0.473
1484	-0.445	-0.117	-0.161	0.257	0.124	-0.2	-0.947	-0.134	-0.611	-0.71	-0.117	-0.286	-0.225	0.201	-0.122	-0.656	-0.007	-0.584
1485	1.118	1.734	-0.623	1.318	0.93	0.363	0.315	1.341	1.603	1.133	1.124	0.719	1.197	1.861	0.668	0.555	1.769	1.821
1486	-0.186	0.065	0.912	1.543	-0.213	-0.41	0.237	-0.134	-0.237	-0.139	0.358	-0.526	0.459	-0.13	-0.101	-0.59	0.124	-0.771
1500	0.122	-1.3	-0.65	0.798	0.841	-0.393	-0.417	-0.179	0.061	-0.788	-0.399	-1.021	-0.246	0.469	-0.198	-0.524	0.447	-0.413
1507	0.129	-0.361	1.714	1.404	1.129	0.65	0.627	0.827	0.347	0.13	-0.475	0.598	0.087	1.876	1.189	0.389	1.062	0.378
1508	-0.78	-0.535	-1.78	0.01	-0.697	-0.917	-1.312	-1.022	-1.247	-0.335	-0.95	-1.332	-1.167	-0.727	-0.758	-1.399	-0.679	-0.971
1509	-0.073	-0.749	-0.3	0.917	0.964	-1.047	-1.737	-0.035	0.458	-0.156	-0.335	-0.594	-1.081	0.372	-0.981	-1.291	0.136	-0.388
1510	-0.492	-0.066	-2.201	0.63	-0.273	0.353	-1.156	-0.48	-0.135	-0.646	-0.596	-0.805	-0.392	-0.984	0.256	-1.169	-0.088	-0.711
1511	-0.735	0.323	-3.918	0.195	0.331	0.954	-0.152	-0.29	-0.25	-1.43	0.351	0.25	-0.933	-0.136	0.642	-0.197	0.254	0.607
1512	-0.083	-0.921	-0.838	0.411	-0.041	-0.735	-0.78	-0.577	-0.598	-0.365	-1.101	-0.759	-0.351	-0.288	-0.316	-1.173	-0.291	-0.714
1519	-3.638	-2.182	-5.248	-2.836	-1.145	-4.119	-3.459	-0.501	-2.69	-3.741	-3.067	-2.016	-3.295	-2.865	-3.953	-5.114	-0.28	-2.825
1531	-1.83	-0.45	-3.621	-0.663	-0.04	-0.507	-1.221	-0.224	-0.254	-2.069	0.577	-0.703	-0.287	0.113	-0.385	-1.651	0.219	-0.474
1535	-0.337	-0.097	-0.177	0.323	-0.399	-0.524	0.23	-0.121	-0.657	-0.711	-0.304	-0.888	-3.448	-0.171	-0.489	-0.536	-0.299	-0.292
1536	-0.387	1.401	-0.33	0.392	0.076	-0.236	0.962	0.791	0.21	0.156	0.944	-0.244	-0.218	1.059	-0.259	0.833	1.256	0.707
1591	0.773	0.633	1.33	0.673	1.836	2.369	0.832	0.405	0.137	1.14	-8.256	1.569	1.211	0.716	2.325	-0.14	1.011	0.116
1592	-0.143	1.021	-1.439	0.666	0.275	0.648	-0.58	0.437	1.007	0.048	0.489	-0.449	0.128	-0.028	0.75	-0.326	0.241	1.518
1593	-2.792	-2.874	-0.853	-0.894	-2.206	-1.907	-1.372	-0.757	-1.276	-5.594	-0.77	-1.579	-1.831	-2.11	-2.027	-2.245	-2.127	-1.367
1595	1.163	2.182	3.709	1.443	0.845	0.334	3.582	2.293	1.669	2.371	2.711	2.806	3.014	1.004	0.95	2.984	2.67	2.076
1596	-0.892	-1.726	-0.649	-0.899	-1.412	-1.907	-1.398	-1.924	-1.009	-1.914	-1.377	-0.908	-1.126	-2.024	-2.57	-1.325	-2.129	-1.395
1598	-0.699	0.088	0.412	-0.078	0.466	0.213	-0.873	0.438	-0.1	-0.765	-0.546	0.193	-0.141	-0.194	0.333	-0.79	0.019	-0.262
1599	0.907	0.879	0.972	1.472	1.256	0.835	0.34	0.521	0.44	0.347	0.26	-0.064	0.959	0.875	0.961	0.359	0.384	0.315
1600	-0.4	0.307	-0.951	0.49	-1.604	-1.019	-0.395	0.886	-0.02	-0.446	-0.519	-0.069	0.112	-0.733	-1.07	-0.549	1.758	-0.245
1601	0.411	0.292	0.93	0.594	0.765	0.303	0.552	0.144	0.404	0.615	-0.204	0.104	0.441	0.382	0.327	0.185	0.337	0.232
1603	-0.602	0.425	0.128	-0.113	-1.392	-0.026	-0.54	-0.442	-0.463	-0.983	-0.832	-0.244	-0.511	-0.607	-0.088	-1.073	-0.403	-0.529
1604	-0.583	-1.153	-0.308	0.129	-1.881	-0.662	-0.915	-0.832	-0.27	0.12	-0.785	-0.913	0.554	-1.262	-0.575	-0.8	-0.585	-0.938
1605	0.467	2.149	0.585	1.627	0.138	1.007	1.009	1.326	1.26	1.23	1.414	0.573	2.312	1.238	1.641	1.42	2.69	1.085
1606	2.694	2.701	3.667	3.309	0.394	2.063	2.943	2.74	1.959	3.728	2.829	1.526	2.714	1.618	1.723	2.905	3.432	1.928
1607	-0.326	-0.301	-0.346	0.298	-0.61	-0.34	-0.411	-0.608	-0.59	-0.783	-0.113	-0.599	0.003	-0.755	-0.563	-0.863	-0.023	-0.246
1608	1.618	1.269	1.711	1.871	0.901	0.481	2.326	0.964	0.461	1.683	0.808	0.167	0.855	1.008	0.951	0.954	1.156	0.309
1611	-0.244	0.381	-0.304	0.317	0.095	-0.184	-0.101	0.306	0.194	-0.087	-0.762	-0.155	-0.217	-0.203	-0.109	-0.308	0.074	0.015
1615	0.464	0.942	1.398	1.108	0.637	0.291	1.281	0.381	0.386	0.598	0.428	-0.182	0.149	0.826	0.288	0.697	0.061	-0.335
1616	-0.383	0.786	1.042	0.547	1.331	0.765	-0.064	1.528	0.662	-0.847	0.263	0.573	0.488	0.181	1.059	0.227	1.596	0.591
1639	1.05	0.063	0.925	0.704	0.93	0.905	0.654	1.118	0.668	0.866	0.016	0.709	0.972	0.935	1.266	0.451	1.202	0.535
1640	0.496	0.025	1.393	0.33	0.158	0.021	0.073	-0.01	0.465	0.787	0.6	0.371	0.842	-0.008	0.237	0.535	0.143	0.251
1641	0.464	0.837	1.903	0.475	0.371	0.595	0.368	-0.013	0.817	1.553	0.942	0.468	0.642	0.767	0.234	1.046	-0.088	0.869
1647	1.169	0.465	0.887	0.841	0.95	0.664	0.509	0.362	0.942	1.191	0.323	0.319	0.844	0.488	0.825	0.303	0.802	0.662
1663	-1.204	-0.123	-0.285	-0.967	-0.673	-1.35	-0.58	-1.154	-0.629	-0.904	-0.637	-0.13	-0.671	-0.725	-1.099	-0.542	-1.366	-1.273
1664	-0.389	-0.441	-0.113	-0.228	1.063	0.166	-0.77	-0.751	-0.637	-0.556	-0.978	-0.987	-0.653	0.553	0.234	-0.769	-0.62	-0.646
1665	-0.068	0.242	1.885	-0.519	-0.165	-0.083	-0.524	0.159	-0.106	-1.103	0.815	-0.419	-1.628	-0.328	-0.54	0.821	-0.612	-0.285
1688	-1.179	-0.873	-2.059	-0.37	-3.208	-1.171	-1.554	-1.394	-0.663	-0.592	-0.051	-1.806	-0.352	-1.65	-1.093	-1.752	-1.672	-0.978
1689	-0.664	-0.888	0.459	-0.766	-1.103	-0.986	-1.292	-0.383	-0.803	-0.707	-1.214	-0.684	-1.555	-0.56	-1.302	-0.971	-0.549	-0.818
1711	-0.993	-0.143	0.867	-0.525	0.239	-0.467	-0.578	0.019	-0.672	-0.11	-0.09	-0.774	-1.646	-0.13	-0.2	-1.491	-0.129	-0.724
1712	-0.202	-0.078	0.147	0.463	0.488	0.643	0.099	0.114	0.134	-0.077	0.049	-0.236	0.163	0.758	0.568	-0.309	0.08	-0.013
1713	-0.953	0.704	3.255	0.496	0.133	0.1	0.637	0.583	0.357	0.204	1.888	0.818	0.235	1.477	0.276	1.47	0.694	0.041
1731	0.182	-0.449	-0.816	0.477	0.318	0.286	0.068	0.07	-0.111	-1.854	0.431	-0.853	-0.758	0.356	0.287	-0.772	0.433	-0.94
1735	1.101	-0.815	-1.149	0.758	0.618	-0.908	-0.774	-0.012	-0.142	-0.204	-0.355	-1.182	-0.583	-0.378	-0.803	-0.829	0.422	-0.637
1740	0.441	-0.586	-0.06	0.68	-1.251	-0.369	0.239	-0.621	-0.505	-1.697	0.201	-1.614	-2.464	-0.604	0.036	-0.331	0.056	-1.248
1743	0.094	0.055	-0.366	0.828	-0.115	0.2	0.086	0.91	-0.013	-0.517	-0.119	-0.275	0.237	-0.623	0.136	-0.668	1.409	-0.558
1744	-0.665	0.935	-0.109	1.478	-0.873	-0.144	0.535	0.036	1	-0.176	0.917	-0.728	1.023	-0.66	-0.428	1.128	1.027	0.523
1746	-0.284	0.242	-0.608	0.322	-0.063	0.003	-0.356	0.116	0.009	-1.515	-0.012	-0.551	-0.421	-0.366	0.276	-0.794	0.705	-0.129
1747	0.736	-0.44	-0.636	1.16	0.498	0.558	-0.477	-0.419	-0.109	-0.25	-0.624	-1.024	-0.85	-0.366	0.516	-0.828	-0.169	-0.129
1750	-1.532	-1.583	-1.184	-1.063	-0.556	-1.901	-1.701	-0.797	-2.03	-1.776	-0.973	-0.284	-1.341	-1.244	-1.781	-1.714	-0.226	-1.633
1752	0.116	1.891	0.767	1.713	0.365	0.469	1.108	1.172	0.775	0.913	1.735	0.132	1.466	1.441	0.321	1.458	2.052	1.045
1756	0.634	2.178	0.869	1.985	0.18	0.532	1.702	1.517	1.463	2.042	1.736	0.601	1.238	1.476	0.764	1.925	2.076	1.542
1758	-0.02	1.136	0.857	0.792	0.783	0.874	0.299	0.142	0.004	-0.294	0.521	0.296	0.438	1.066	1.022	0.129	0.718	0.537
1766	1.079	0.211	-0.26	0.455	-0.044	-0.068	-0.628	-0.228	-0.417	0.192	-0.712	-0.26	-0.283	-0.665	-0.012	-1.28	0.311	-0.331
1768	0.37	1.023	0.865	0.768	0.273	0.528	0.22	0.202	-0.166	-0.755	0.856	0.551	0.421	-0.03	0.515	-0.103	0.742	-0.225
1771	0.276	1.475	-0.373	0.815	0.022	-0.168	-0.034	0.191	-0.441	-1.305	0.528	-0.121	0.166	-0.22	-0.16	0.102	0.87	0.021
1772	-0.24	0.366	0.137	0.435	0.015	-0.247	-1.046	0.024	-0.331	-2.976	0.637	-0.228	-0.342	-0.338	-0.199	-0.905	0.336	0.068
1773	-0.211	-0.78	-1.457	-0.131	-1.669	-1.329	-0.753	-1.291	-1.282	-1.027	-0.718	-1.314	-1.219	-1.199	-1.177	-1.038	-0.884	-1.069
1775	-0.467	0.15	-1.13	-0.371	-0.997	-1.095	-1.257	-1.382	-0.783	-2.063	-0.369	-1.191	-1.231	-0.947	-0.928	-1.799	-0.403	0.018
1776	-0.058	1.349	0.518	0.714	0.227	0.486	-0.222	-0.225	0.119	-0.012	-0.06	-0.023	-0.213	0.048	0.696	-0.355	0.402	0.931
1778	-0.535	-0.219	-0.439	-0.207	0.398	-0.677	-0.918	-0.748	-0.531	-0.971	-0.816	-0.467	-0.798	-0.662	-0.745	-0.79	-0.313	-0.31
1779	0.713	1.07	0.223	1.529	0.081	1.228	1.514	1.392	0.773	0.615	0.35	0.474	0.523	0.665	1.362	0.658	1.096	1.264
1780	-2.278	-3.024	-1.552	-0.317	-4.34	-3.055	-2.903	-3.112	-3.069	-1.002	-2.411	-1.153	-3.157	-3.626	-3.873	-3.353	-2.649	-3.009
1781	0.261	0.795	1.067	0.834	1.383	0.441	0.663	0.435	0.012	1.229	0.59	0.825	0.993	0.573	0.586	0.479	0.961	0.783
1782	0.767	-1.302	-1.074	-1.045	-1.472	0.063	-1.012	-2.183	-2.96	0.635	-1.134	-1.561	-1.949	-2.095	-0.072	-1.814	-1.8	-2.043
1784	-0.189	-0.607	-1.254	-1.051	1.399	-0.168	-1.542	-0.994	-0.819	-1.077	-0.637	-0.71	-0.685	0.422	0.135	-1.796	-0.194	-0.595
1785	0.288	-0.108	-0.249	0.782	0.588	0.111	-0.122	0.134	0.158	0.144	-0.195	-0.262	0.23	-0.213	0.101	-0.378	0.699	0.01
1786	0.672	0.285	-0.218	0.833	-0.15	-0.493	-0.203	0.008	0.298	1.287	-0.157	-0.803	-0.483	-0.691	-0.195	-0.033	0.086	-0.187
1787	0.832	-0.33	1.981	1.981	1.017	0.152	0.631	0.476	0.18	0.644	-0.06	1.344	1.071	1.081	0.145	0.839	1.332	0.672
1788	0.913	0.163	-0.156	1.128	-0.106	0.388	0.19	0.099	-0.349	0.401	0.14	-0.334	0.163	-0.156	0.359	-0.419	1.057	-0.455
1791	-0.741	0.388	-0.446	-0.157	-0.721	-0.19	-0.625	-0.003	-0.52	-0.323	0.81	-0.154	-0.886	-0.406	-0.187	-0.862	0.583	-0.122
1792	0.82	-0.87	0.152	0.748	-0.431	0.502	-0.232	-0.118	0.717	0.308	-0.058	-0.231	-0.843	-0.417	0.538	-1.138	0.553	-0.374
1795	-0.374	0.546	0.431	1.53	0.153	0.107	-0.286	0.328	-0.119	-0.117	0.185	0.256	0.864	-0.074	0.135	-0.812	0.898	0.015
1796	0.054	0.185	-0.476	0.099	-0.114	0.446	0.447	-0.146	-0.728	-3.277	0.093	-0.719	-0.326	-0.221	0.264	0.026	0.444	-0.348
1797	-0.344	0.414	-0.255	-0.389	-0.542	-0.883	-0.17	-0.393	-0.916	-2.05	-0.018	-0.436	-0.757	-0.787	-0.56	-0.494	0.143	-0.197
1798	0.124	0.047	-0.345	0.982	-0.456	0.123	0.024	0.965	0.124	-0.419	-0.008	-0.216	0.45	-0.743	0.209	-0.686	1.672	-0.428
1800	-0.093	1.457	0.27	1.911	-0.428	-0.774	1.485	1.144	1.287	1.635	2.003	-0.066	1.759	0.901	0.027	1.368	2.346	1.396
1804	1.719	1.611	2.042	2.339	1.368	1.561	1.189	1.32	0.999	1.663	1.053	0.444	2.213	1.397	1.789	0.688	1.81	0.951
1805	-0.285	0.001	-0.272	1.195	0.979	0.756	0.346	0.922	0.901	-0.219	-0.195	0.004	1.019	0.757	0.684	-0.15	1.294	0.922
1806	0.292	-0.082	0.001	0.712	-0.156	-0.47	0.273	0.028	0.291	-0.647	-0.444	-0.054	0.063	-0.478	-0.444	-0.135	0.43	-0.205
1807	2.706	0.843	1.816	0.785	-0.679	0.757	1.46	0.308	0.014	0.212	1.484	-1.351	0.865	-0.274	0.93	0.84	0.135	1.707
1808	-1.08	0.625	-0.273	0.802	0.934	-0.591	0.006	0.119	-0.445	0.097	0.242	-0.466	0.801	0.464	-0.544	-0.12	0.637	0.231
1809	-0.786	0.266	-1.018	-1.537	-1.591	-1.624	0.752	-0.223	-1.751	-1.483	0.607	-0.818	0.68	-1.09	-1.45	0.343	0.462	0.753
1810	-0.161	-1.583	-1.099	-0.342	0.504	-0.124	-0.682	-0.266	0.069	-1.124	-0.182	-0.395	-1.388	-0.295	-0.185	-0.923	0.352	-0.644
1811	0.189	0.048	0.197	0.622	-0.708	-0.036	0.024	-0.263	-0.188	-0.775	-0.19	-0.31	-0.479	-0.438	-0.025	-1.223	0.265	-0.118
1817	-0.087	0.112	-0.569	0.767	-0.624	0.25	0.379	0.527	0.411	-0.121	0.198	-0.436	0.017	-0.146	0.508	0.03	1.016	0.449
1820	-0.644	-0.887	-1.45	-0.362	-0.886	-0.755	-1.314	-1.317	-1.119	-1.311	-1.247	-1.251	-1.077	-1.292	-0.817	-1.767	-0.735	-1.095
1823	-0.19	0.473	-0.451	0.65	0.404	0.814	0.04	-0.041	0.41	-0.475	0.164	-0.576	-0.189	0.258	0.82	-0.204	0.241	-0.031
1824	0.365	-0.336	-0.214	0.9	0.787	-0.004	0.148	-0.217	0.44	-0.962	0.461	-0.344	0.317	-0.034	0.079	-0.279	-0.165	-0.309
1828	0.706	-0.091	0.735	0.449	1.035	0.426	0.512	-0.15	0.089	-0.896	-1.305	0.135	0.217	-0.022	0.446	-0.349	0.259	-0.083
1829	0.422	-2.792	-3.223	-2.215	-2.579	-2.148	-2.194	-2.427	-2.157	-1.516	-2.314	-2.188	0.971	-3.025	-2.974	-2.118	-0.755	-2.889
1830	0.954	1.313	1.979	0.506	0.87	0.47	0.216	0.384	0.026	1.49	0.967	0.384	0.124	1.133	0.349	0.477	0.302	0.598
1831	-0.616	-0.398	-0.513	0.293	0.471	-1.904	-0.762	-1.157	0.26	-0.832	-0.991	-1.195	0.105	-0.222	-1.793	-1.24	-0.178	0.061
1832	-0.478	-0.47	0.291	0.842	0.331	0.196	-0.054	0.061	0.435	-0.721	-0.399	0.334	0.068	-0.196	0.234	-0.308	0.455	0.147
1833	-0.915	0.867	0.491	-0.082	-0.347	-1.37	-1.196	-0.532	-0.497	-0.449	-0.106	-0.184	-0.048	-0.274	-1.299	-0.746	-0.077	-0.126
1834	-0.803	1.797	0.868	1.135	-0.4	-0.004	0.297	0.439	0.559	-0.789	0.397	0.946	0.75	-0.422	-0.101	0.286	1.105	0.409
1838	0.651	0.657	-0.258	0.503	-0.179	-0.013	0.166	0.519	-0.278	0.229	-0.292	0.043	0.042	-0.145	0.352	-0.161	0.365	0.301
1840	-0.237	-0.302	-1.241	0.527	-1.18	-0.652	-1.122	-0.903	-0.885	-0.373	-1.464	-0.92	-0.556	-1.631	-0.705	-0.81	-0.301	-0.597
1847	-0.57	-0.379	0.345	-0.889	-1.066	-2.013	0.72	-0.873	-1.193	-1.116	-0.878	0.305	-1.128	-0.642	-1.764	0.753	-0.043	-0.691
1848	0.371	0.582	0.811	0.658	0.452	-0.071	0.622	-0.1	0.967	0.039	0.085	0.321	0.516	0.164	0.165	0.669	0.252	0.444
1849	-0.432	0.197	0.356	-0.014	-0.108	-0.263	-0.794	-0.754	-0.59	-0.37	-0.887	0.079	-0.782	-0.606	-0.322	-0.935	-0.457	-0.55
1850	-0.645	-0.055	-1.951	-0.793	-1.721	-1.428	-1.581	-0.956	-1.626	-1.208	-2.114	-2.211	-2.152	-1.383	-1.582	-1.945	-0.847	-1.19
1851	-0.283	0.534	-0.36	0.238	-0.409	-1.002	-0.584	-0.622	-0.624	-0.104	-1.081	-0.92	0.148	-0.941	-0.762	-0.857	0.104	0.47
1852	-1.083	-1.161	-1.491	0.175	-2.474	-2.093	-1.867	-2.377	-2.327	-1.107	-2.422	-2.074	-2.365	-2.222	-2.589	-1.897	-1.713	-2.01
1853	0.345	-0.063	-0.505	-0.018	-0.026	0.144	-0.038	-0.028	0.209	0.112	-1.209	-0.532	-0.281	0.105	0.449	-0.683	0.571	-0.038
1854	0.221	-0.59	-0.067	0.554	-0.188	-0.012	0.818	0.101	-0.316	-1.16	-0.313	-0.338	0.35	0.091	0.186	-0.168	0.769	-0.118
1856	0.531	-0.025	-0.386	0.669	0.225	0.192	0.44	-0.292	-0.211	-0.408	-0.264	-0.62	-0.195	-0.241	0.193	-0.531	0.19	-0.256
1857	-0.251	-0.055	0.129	0.806	-0.446	0.012	-0.435	-0.378	-0.177	-0.841	-0.038	-0.169	0.023	-0.22	0.016	-0.531	0.153	0.332
1858	-0.563	0.249	0.021	0.078	0.736	0.404	-0.054	-0.083	-0.377	-0.939	-0.487	-0.224	-0.284	0.563	0.389	-0.685	0.409	-0.073
1859	-0.582	0.065	-0.643	0.437	0.097	-0.14	-0.308	-0.486	-0.875	-1.031	-0.468	-0.78	-0.874	-0.377	0	-0.793	0.115	-0.498
1864	-0.329	0.048	-0.937	0.175	-0.586	-0.691	-1.343	-0.57	0.166	-0.869	-0.881	-1.107	-0.96	-1.107	-0.587	-1.07	0.005	-0.056
1865	-0.529	1.715	0.389	-0.248	0.233	1.079	0.486	0.988	0.684	-0.029	2.946	-0.424	-0.91	0.787	1.129	-0.614	0.505	1.271
1866	-0.193	-1.458	-0.065	0.056	-0.376	-1.213	-0.763	-0.91	-0.966	-1.478	-1.37	-0.026	-0.631	-0.712	-1.544	-1.37	-0.778	-1.313
1869	-0.401	0.822	0.244	0.486	0.566	0.361	0.497	0.076	-0.332	-0.378	0.839	-0.313	-1.029	0.057	0.478	0.398	0.743	0.544
1870	0.047	-0.005	-1.366	0.215	-0.717	-0.61	-0.584	0.051	-0.323	-0.51	-0.078	-1.342	-0.516	-0.639	-0.542	-1.285	0.644	0.33
1871	-0.49	-0.089	-1.006	0.15	-0.344	-0.085	-0.658	-0.654	-0.536	-1.226	-0.57	-1.436	-0.239	-0.586	-0.087	-0.866	-0.175	0.166
1872	0.452	0.136	-0.249	0.67	0.146	0.203	-0.024	-0.165	-0.199	0.139	-0.02	-0.199	0.279	-0.357	0.115	-0.46	0.408	-0.1
1873	1.617	2.812	1.843	1.843	3.254	1.927	3.162	1.587	2.014	1.667	2.818	0.906	2.721	3.377	2.277	3.245	2.43	2.317
1874	-0.298	0.698	0.245	0.529	-0.968	-0.519	-0.491	-0.17	-0.156	0.636	0.172	-0.388	0.24	-0.593	-0.492	-0.191	0.436	0.114
1875	-0.411	0.338	-0.184	0.548	-0.632	-0.218	-0.063	-0.043	-0.154	-0.356	-0.216	-0.433	0.028	-0.579	0.038	-0.296	0.51	0.107
1876	0.366	0.714	1.144	0.477	0.409	0.603	0.519	0.269	-0.142	0.342	-0.244	0.102	0.224	0.346	0.72	0.308	0.745	0.074
1877	0.719	0.273	0.055	0.61	0.045	0.04	-0.408	-0.236	-0.1	0.436	-0.264	-0.732	0.128	-0.379	0.326	-0.416	0.133	-0.297
1878	0.021	0.027	-0.407	0.663	-0.376	-1.03	-0.195	-0.426	-0.783	-0.326	-0.183	-0.379	0.035	-0.39	-0.91	-0.461	0.02	-0.882
1880	0.732	-0.098	-0.544	1.795	0.81	0.868	-0.207	0.668	0.424	0.577	0.508	-1.563	1.81	-0.086	1.1	0.198	1.105	-0.376
1881	-0.064	2.044	1.145	0.982	0.722	-0.348	0.98	0.782	1.312	1.626	0.048	0.449	0.628	0.251	0.117	0.733	1.313	1.978
1882	1.012	0.289	2.545	2.537	2.733	1.857	2.191	1.598	1.227	1.618	0.791	1.667	3.366	1.7	2.065	1.626	1.767	0.796
1884	-0.501	0.308	0.039	0.096	0.126	0.39	-0.422	-0.37	-0.478	-0.429	-0.206	-0.315	0.007	-0.25	0.304	-0.747	0.027	0.007
